CustomerID,Age,Location,IncomeLevel,SignupDate,InteractionID,InteractionDate,Platform,InteractionType,Sentiment,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod,Gender_Female,Gender_Male,CustomerID_label,Location_label,IncomeLevel_label,InteractionID_label,Platform_label,InteractionType_label,TransactionID_label,ProductCategory_label,PaymentMethod_label
00c15eff-8bcf-4d12-a5d4-992e45e3309f,-0.8377863886456527,Lovefurt,Low,2022-03-16,3d8776f4-379e-4ca7-b281-97466272994e,2023-08-10,Facebook,Share,,b891a17b-034f-4ac9-a7b3-dc12b8729ff3,2023-11-06,-1.4104076830527483,Clothing,Credit Card,False,True,-1.7312048961674464,-0.31813852996606207,0.13306766267142497,-1.1578357812265234,-1.641535156004386,0.7688576562345878,0.767298550380711,-0.7335252628724723,-0.45470811073127343
00c15eff-8bcf-4d12-a5d4-992e45e3309f,-0.8377863886456527,Lovefurt,Low,2022-03-16,3d8776f4-379e-4ca7-b281-97466272994e,2023-08-10,Facebook,Share,,7241a80f-87e3-4772-9238-ee066c5ff131,2024-05-22,0.969584987027449,Electronics,Debit Card,False,True,-1.7312048961674464,-0.31813852996606207,0.13306766267142497,-1.1578357812265234,-1.641535156004386,0.7688576562345878,-0.1703183388730698,0.01496990332392802,0.4433329242876998
00d4fbfe-5ce0-4d87-a307-b15801d1373e,-1.6575588039599125,Port Howard,High,2022-10-31,4599d8a1-f05c-4f54-ba2b-301efc406540,2024-04-27,Facebook,Share,,07d7136b-6c4d-4d37-aca3-6427dbc4418e,2023-04-05,-0.5242767778540401,Health & Beauty,PayPal,True,False,-1.7293444884347895,0.6130141267160383,-1.0729836606345422,-0.9782644899799491,-1.641535156004386,0.7688576562345878,-1.6275504992650296,0.7634650695203283,1.3413739593066731
00d4fbfe-5ce0-4d87-a307-b15801d1373e,-1.6575588039599125,Port Howard,High,2022-10-31,4599d8a1-f05c-4f54-ba2b-301efc406540,2024-04-27,Facebook,Share,,6d082e28-60f6-4317-8ccc-fa82362e622b,2023-07-01,-0.4752084564392942,Electronics,Credit Card,True,False,-1.7293444884347895,0.6130141267160383,-1.0729836606345422,-0.9782644899799491,-1.641535156004386,0.7688576562345878,-0.23613627321723915,0.01496990332392802,-0.45470811073127343
00e3c219-db57-4ed2-bc50-99a18fea33a7,0.48646135916969035,Clementsberg,Low,2023-08-26,131a70e7-b405-4f45-8a59-fb1697d60b9b,2024-06-04,Instagram,Share,,97b9de35-f1ec-4e6c-a242-24ea41a9e8c6,2023-02-10,-0.3384976660450712,Home & Garden,Credit Card,True,False,-1.7274840807021328,-1.4498165988547553,0.13306766267142497,-1.8910852204833688,-0.016252823326776116,0.7688576562345878,0.3262029202145235,1.5119602357167286,-0.45470811073127343
010c57b4-d6aa-44ef-9e92-d00ce9bbc28b,1.3692931910465858,Lake Mackenzie,Low,2023-03-19,97dea98c-4e98-402e-acca-bbe580ad408f,2023-09-16,Instagram,Like,,2ab912fa-0b7a-45ec-a1d1-9d2558fa2b38,2023-05-18,-0.9335853742976293,Electronics,Bank Transfer,True,False,-1.725623672969476,-0.4769705396346506,0.13306766267142497,0.4021898114780914,-0.016252823326776116,-0.4712353376921665,-1.1425762462027294,0.01496990332392802,-1.3527491457502467
01264132-b542-471e-ba65-038975091843,0.7386990254202319,South Rebecca,Medium,2023-10-30,4682ac74-be99-4f0d-aa91-2e967d5694fc,2023-09-12,Instagram,Share,,0d5fc36a-4fe1-4c0b-9eb9-d4e382c886fc,2023-07-31,-0.3739557961185007,Automotive,Credit Card,False,True,-1.723763265236819,1.1431159589849524,1.339118985977392,-0.9520770100064904,-0.016252823326776116,0.7688576562345878,-1.5513402594980967,-1.4820204290688725,-0.45470811073127343
013c4cd9-1d0f-4004-8772-065ab426d105,-0.3333110561445696,South Jamesburgh,Medium,2022-08-24,4b1394bb-49e0-4182-8649-67bb090b995b,,Instagram,Comment,,4044222b-4470-4e79-8f53-5bdba7066c44,2023-05-28,-1.7241405016165934,Electronics,PayPal,False,True,-1.7219028575041624,1.0656853542715157,1.339118985977392,-0.877255638653751,-0.016252823326776116,-1.7113283316189207,-0.8342711853274097,0.01496990332392802,1.3413739593066731
015006df-480b-4c0d-9a6a-550691817c48,-0.8377863886456527,Vanessaville,High,2021-08-07,3fee6c51-c118-4312-a836-05c6ac0bc3dc,2024-02-13,Twitter,Share,,69d4caf0-248a-4891-8223-8752394f41a2,2023-10-19,-0.32001645885528357,Home & Garden,Credit Card,True,False,-1.7200424497715054,1.3416559710706881,-1.0729836606345422,-1.105460821279606,1.609029509350834,0.7688576562345878,-0.27886019551082275,1.5119602357167286,-0.45470811073127343
015006df-480b-4c0d-9a6a-550691817c48,-0.8377863886456527,Vanessaville,High,2021-08-07,3fee6c51-c118-4312-a836-05c6ac0bc3dc,2024-02-13,Twitter,Share,,8646b340-dd6a-4198-be65-d97bfd501033,,-1.438845819697499,Electronics,PayPal,True,False,-1.7200424497715054,1.3416559710706881,-1.0729836606345422,-1.105460821279606,1.609029509350834,0.7688576562345878,0.09295339850360758,0.01496990332392802,1.3413739593066731
015006df-480b-4c0d-9a6a-550691817c48,-0.8377863886456527,Vanessaville,High,2021-08-07,3fee6c51-c118-4312-a836-05c6ac0bc3dc,2024-02-13,Twitter,Share,,59624c48-19b4-4ddd-b6e4-033681b2dd0e,2024-03-23,1.7493235938593674,Health & Beauty,Credit Card,True,False,-1.7200424497715054,1.3416559710706881,-1.0729836606345422,-1.105460821279606,1.609029509350834,0.7688576562345878,-0.4693857949281551,0.7634650695203283,-0.45470811073127343
0156ef90-c829-4e9e-8fec-8634e8ff3c54,0.9909366916707735,Port Adam,High,2019-12-28,26a0c989-f915-4bab-a3ca-fcdc7de9aafd,2023-09-17,Twitter,Share,,1ca5bb66-ab5f-4832-8f31-885cd5a161a8,2024-06-09,0.03791366527483592,Clothing,Credit Card,True,False,-1.7181820420388487,0.5197003210357425,-1.0729836606345422,-1.5319426379902201,1.609029509350834,0.7688576562345878,-1.3319471450175322,-0.7335252628724723,-0.45470811073127343
017e6772-6e98-4262-9036-3d9b252f915d,0.0450454432312427,Danielport,Low,2024-06-08,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,debce23f-dbcc-4b9a-b782-39090916bab6,2022-08-14,-0.31711533912200296,Electronics,Debit Card,True,False,-1.7163216343061918,-1.3823129947456052,0.13306766267142497,0.05801150325549053,-0.016252823326776116,0.7688576562345878,1.2961514263391245,0.01496990332392802,0.4433329242876998
018be1fd-e482-4d3d-87b9-a425ae35c5a1,-1.4683805542720065,Kevinstad,Low,2022-07-17,6a491b6f-84b7-4bc1-b29f-b3cbe311a16e,2024-02-14,Twitter,Share,,7d88093a-d5d1-4f57-b629-e6784a683a67,2022-09-19,1.7049651149745766,Clothing,Debit Card,False,True,-1.714461226573535,-0.6536711503909554,0.13306766267142497,-0.38343458772567146,1.609029509350834,0.7688576562345878,-0.0305995659670261,-0.7335252628724723,0.4433329242876998
018be1fd-e482-4d3d-87b9-a425ae35c5a1,-1.4683805542720065,Kevinstad,Low,2022-07-17,6a491b6f-84b7-4bc1-b29f-b3cbe311a16e,2024-02-14,Twitter,Share,,33b75588-d8e2-4bbe-8915-1d4a52e60248,2023-04-07,-0.7546113581593186,Health & Beauty,Bank Transfer,False,True,-1.714461226573535,-0.6536711503909554,0.13306766267142497,-0.38343458772567146,1.609029509350834,0.7688576562345878,-1.0190232817320957,0.7634650695203283,-1.3527491457502467
01968dca-24a2-4e04-86f9-f2de71066e03,0.0450454432312427,Joshuastad,Medium,2021-05-11,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,3bef54d6-8345-4743-9e81-205419f4fa93,2024-05-26,-0.6694402133970805,Electronics,Credit Card,True,False,-1.7126008188408781,-0.7013207532915319,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-0.9047079220816961,0.01496990332392802,-0.45470811073127343
01bbd379-afb0-4ff4-8197-9dad2ef2fa94,0.8648178585455026,South Cathy,High,,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,bb742ea6-908d-4d46-8ab1-a572ba6007fb,2023-07-04,-1.6456849117925048,Clothing,Debit Card,True,False,-1.7107404111082214,0.9981817501623654,-1.0729836606345422,0.05801150325549053,-0.016252823326776116,0.7688576562345878,0.8077130714692361,-0.7335252628724723,0.4433329242876998
020b3cac-9f2f-4d73-b078-c94099d75240,-1.6575588039599125,Toddtown,Low,2019-12-22,6c633157-cc20-451a-b49c-3d97c34767d2,2024-02-22,Instagram,Comment,,1be8475f-52c2-470d-ba06-05730a9424a9,2024-05-14,-0.3589487693500492,Clothing,Bank Transfer,False,True,-1.7088800033755647,1.3098895691369705,0.13306766267142497,-0.34602390204930183,-0.016252823326776116,-1.7113283316189207,-1.3481129534529424,-0.7335252628724723,-1.3527491457502467
0245d7a4-69b5-4f4a-9685-7fa4b60bdae6,-0.2702516395819342,Adamsfort,Medium,2022-12-09,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,c2ddf763-d597-471a-98bf-011e5ad933f2,2024-02-19,0.5307279488560019,Electronics,Credit Card,False,True,-1.7070195956429077,-1.747626616983359,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,0.9116361256968719,0.01496990332392802,-0.45470811073127343
0245d7a4-69b5-4f4a-9685-7fa4b60bdae6,-0.2702516395819342,Adamsfort,Medium,2022-12-09,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,3f1f9c20-bb8d-42df-8ec4-382baea8ad1c,2023-06-22,-1.5441815374206873,Health & Beauty,Debit Card,False,True,-1.7070195956429077,-1.747626616983359,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-0.8492822931602905,0.7634650695203283,0.4433329242876998
02a9f067-33aa-4b23-ac8a-a3ca458ccf65,1.0539961082334088,New Peggyfort,High,2021-05-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,ef7e21e4-650b-4656-89cf-b2cfe2647d2d,2023-04-23,-0.5242767778540401,Automotive,Credit Card,False,True,-1.705159187910251,0.09879549541398286,-1.0729836606345422,0.05801150325549053,-0.016252823326776116,0.7688576562345878,1.5178539420247474,-1.4820204290688725,-0.45470811073127343
02a9f067-33aa-4b23-ac8a-a3ca458ccf65,1.0539961082334088,New Peggyfort,High,2021-05-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,5a38631a-1557-4c44-9bb1-4ab8fec8c77e,2024-04-23,-1.1753811683640163,Home & Garden,Bank Transfer,False,True,-1.705159187910251,0.09879549541398286,-1.0729836606345422,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-0.4589934895053915,1.5119602357167286,-1.3527491457502467
02b1b8cb-bc72-4ca5-af51-05e16bab084b,-0.6486081389577465,Port William,Medium,2022-10-18,95089a35-9137-4706-acba-7c4d999f9b9a,2023-11-30,Instagram,Comment,,ad3f636d-26df-4b34-b0f3-13751d808305,2023-07-26,0.03791366527483592,Clothing,PayPal,False,True,-1.703298780177594,0.7519921351760532,1.339118985977392,0.3610380572340848,-0.016252823326776116,-1.7113283316189207,0.6079498672316694,-0.7335252628724723,1.3413739593066731
02b325b3-f763-47f0-8454-d8cb65fa1832,0.8648178585455026,Port Christinahaven,Medium,2021-10-03,924aba39-ef98-4338-ab57-03a5889f3669,2024-03-18,Facebook,Share,,63ad4c2c-7171-4257-a458-77a39f4242d9,2023-08-31,-0.25733794609922117,Clothing,Debit Card,True,False,-1.7014383724449373,0.5633791236946043,1.339118985977392,0.3198863029900782,-1.641535156004386,0.7688576562345878,-0.3446781298549921,-0.7335252628724723,0.4433329242876998
0305625f-6264-4666-ad6c-ae34df05d0d8,-0.7747269720830172,Port Annshire,Medium,2024-06-08,5e71bb25-c9ed-4362-a9f8-6802cebfc670,2023-08-18,Instagram,Share,,ecadaa31-5671-443b-8f36-c490c94534b9,2024-03-23,1.177964179721604,Home & Garden,Bank Transfer,True,False,-1.6995779647122804,0.5355835220026013,1.339118985977392,-0.555523741836972,-0.016252823326776116,0.7688576562345878,1.4901411275640446,1.5119602357167286,-1.3527491457502467
0305625f-6264-4666-ad6c-ae34df05d0d8,-0.7747269720830172,Port Annshire,Medium,2024-06-08,5e71bb25-c9ed-4362-a9f8-6802cebfc670,2023-08-18,Instagram,Share,,520b38c8-7d10-414d-89bd-301f515da02c,2022-09-01,-1.3715470051439898,Health & Beauty,PayPal,True,False,-1.6995779647122804,0.5355835220026013,1.339118985977392,-0.555523741836972,-0.016252823326776116,0.7688576562345878,-0.5744635497583201,0.7634650695203283,1.3413739593066731
0305625f-6264-4666-ad6c-ae34df05d0d8,-0.7747269720830172,Port Annshire,Medium,2024-06-08,5e71bb25-c9ed-4362-a9f8-6802cebfc670,2023-08-18,Instagram,Share,,3171c401-cf3a-4aa7-90a3-15b08db86f84,2022-09-04,1.1763524465364479,Home & Garden,Bank Transfer,True,False,-1.6995779647122804,0.5355835220026013,1.339118985977392,-0.555523741836972,-0.016252823326776116,0.7688576562345878,-1.0559737010130328,1.5119602357167286,-1.3527491457502467
030c85eb-9872-47e3-83ca-0ac4af613294,1.3692931910465858,Alexandriamouth,Low,2021-01-31,28526e7a-04bd-45cc-8ebc-7044048f2bd8,2024-01-29,Instagram,Like,,c889629e-2cbf-49c0-b0da-1242aa4ff08a,2024-05-24,-0.6050067022838483,Health & Beauty,PayPal,False,True,-1.6977175569796237,-1.7297580158956427,0.13306766267142497,-1.5057551580167614,-0.016252823326776116,-0.4712353376921665,1.0005480720916269,0.7634650695203283,1.3413739593066731
0319aa2f-f571-4a05-8947-bd9c7e4ac2ee,0.6125801922949612,Michaelberg,High,2024-01-17,2ea4b9f9-806a-4e52-b63a-2f57cff5ce4c,2024-01-01,Twitter,Share,,87f9decc-6bf0-495e-9169-c182a826c120,2023-11-04,0.14319565855851893,Health & Beauty,PayPal,False,True,-1.695857149246967,-0.20695612319805007,-1.0729836606345422,-1.3860409638523785,1.609029509350834,0.7688576562345878,0.1172021111567226,0.7634650695203283,1.3413739593066731
032ef4a0-2b6c-4d2b-8d2d-aa832ac875f2,0.0450454432312427,Burnettville,Low,2020-12-24,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,01fc18b2-4ba7-4554-8cbe-17374d95fc92,2024-04-27,0.6970946298570935,Electronics,Credit Card,False,True,-1.69399674151431,-1.5451158046559086,0.13306766267142497,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-1.7049154396344919,0.01496990332392802,-0.45470811073127343
0340d565-36b4-4d28-9619-7899512b31b8,1.1170555247960443,Nguyenton,Low,2022-04-26,0bdbacca-93f2-4947-b34e-05d9802af827,2024-05-13,Twitter,Like,,f2923e60-23b1-4c2b-b94c-6f30e7474a2f,2023-09-08,0.39032808028242205,Electronics,Debit Card,True,False,-1.6921363337816533,0.1623282992814183,0.13306766267142497,-2.0220226203506626,1.609029509350834,-0.4712353376921665,1.549030858293038,0.01496990332392802,0.4433329242876998
037ea182-19f8-4f85-a87f-e9775b11d3d2,0.0450454432312427,Lake Jessicafort,Low,2019-10-02,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,1b4104c0-52c7-4446-af83-49c2c5222fae,2024-06-11,-0.3010338235634477,Electronics,Credit Card,True,False,-1.6902759260489963,-0.5444741437438008,0.13306766267142497,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-1.3596599594782353,0.01496990332392802,-0.45470811073127343
037ea182-19f8-4f85-a87f-e9775b11d3d2,0.0450454432312427,Lake Jessicafort,Low,2019-10-02,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,b7c3a2d9-aec5-4c76-865c-0d7a74c79bfb,2022-12-19,-0.9923240948233106,Electronics,Bank Transfer,True,False,-1.6902759260489963,-0.5444741437438008,0.13306766267142497,0.05801150325549053,-0.016252823326776116,0.7688576562345878,0.7545968437528889,0.01496990332392802,-1.3527491457502467
037ea182-19f8-4f85-a87f-e9775b11d3d2,0.0450454432312427,Lake Jessicafort,Low,2019-10-02,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,32ee3cf6-4a90-4d13-b647-20927c814023,2024-01-12,1.1312597336450865,Health & Beauty,PayPal,True,False,-1.6902759260489963,-0.5444741437438008,0.13306766267142497,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-1.0294155871548591,0.7634650695203283,1.3413739593066731
03d6d674-5310-4a05-ab0b-8cfedc46a1ab,-0.9639052217709234,Hoganmouth,Medium,2023-02-01,c852216a-3857-4fba-ad6d-325a12a7ddcc,2023-07-28,Instagram,Like,,32cdd7cb-3fb6-4146-bfcf-c336aacf1394,2024-01-15,1.0750997862156546,Home & Garden,Credit Card,True,False,-1.6884155183163396,-0.8859629645312661,1.339118985977392,1.2065195535200393,-0.016252823326776116,-0.4712353376921665,-1.0317249883599178,1.5119602357167286,-0.45470811073127343
03fac2e6-f130-4cf6-b8b8-2f147c2fe60a,0.17116427635651346,Judithville,Medium,2020-01-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,49fd87f6-e44a-4ed8-8bb2-b47cfd5fdbbc,2023-10-15,-1.1417138529407598,Automotive,Bank Transfer,False,True,-1.6865551105836827,-0.6953645529289598,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-0.6899336100112489,-1.4820204290688725,-1.3527491457502467
03fac2e6-f130-4cf6-b8b8-2f147c2fe60a,0.17116427635651346,Judithville,Medium,2020-01-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,6f57c9c3-0c11-4d34-9392-08eb6b91fd0e,2024-05-21,-1.7241405016165934,Home & Garden,Debit Card,False,True,-1.6865551105836827,-0.6953645529289598,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-0.20957815935906554,1.5119602357167286,0.4433329242876998
03fadc2e-1b9c-4386-aaa9-315f10e504ce,-1.5314399708346418,Port Anthonyfort,High,2022-04-23,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,b7be2312-0ebe-448a-9b2c-90e1c488df8b,2023-09-11,1.7493235938593674,Clothing,Debit Card,False,True,-1.684694702851026,0.5375689221234587,-1.0729836606345422,0.05801150325549053,-0.016252823326776116,0.7688576562345878,0.7534421431503596,-0.7335252628724723,0.4433329242876998
03fadc2e-1b9c-4386-aaa9-315f10e504ce,-1.5314399708346418,Port Anthonyfort,High,2022-04-23,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,a6400c70-57b7-41a3-ab5c-b5ae38d50027,2023-11-07,-1.402886261522021,Electronics,Bank Transfer,False,True,-1.684694702851026,0.5375689221234587,-1.0729836606345422,0.05801150325549053,-0.016252823326776116,0.7688576562345878,0.521347322041973,0.01496990332392802,-1.3527491457502467
03fadc2e-1b9c-4386-aaa9-315f10e504ce,-1.5314399708346418,Port Anthonyfort,High,2022-04-23,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,375904ba-f8f1-457d-86ec-e30c99435dc6,2022-12-12,0.7176173657480786,Electronics,Credit Card,False,True,-1.684694702851026,0.5375689221234587,-1.0729836606345422,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-0.972835257630924,0.01496990332392802,-0.45470811073127343
041ce001-c5db-443e-8269-7ff3412af7fe,-0.20719222301929882,Brownland,Medium,2024-02-17,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,15f25e75-c7f3-4192-9db9-cf1dd9a2c4ac,2024-01-07,0.03791366527483592,Automotive,Bank Transfer,True,False,-1.682834295118369,-1.55901360550191,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-1.4312513968350509,-1.4820204290688725,-1.3527491457502467
045ab4a7-5793-4f93-bb9a-8becd4e20422,-1.405321137709371,Arielburgh,Low,2024-06-22,689021d0-5770-4fbd-b5bb-a605d735bdc0,2023-07-29,Instagram,Share,,ba13cafe-a210-46cc-bb60-9d2f84c6e7aa,2024-03-10,-1.2514549747033743,Electronics,PayPal,True,False,-1.6809738873857123,-1.6781376127533514,0.13306766267142497,-0.40213993056385633,-0.016252823326776116,0.7688576562345878,0.7903925624312967,0.01496990332392802,1.3413739593066731
04a4a077-7839-48fb-b33d-50d81f4c1184,-0.5855487223951111,Lake Steven,Medium,2020-07-12,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,f48deec4-d0f0-4737-8f25-0371054c0861,2023-07-16,-0.8424329086038128,Clothing,Debit Card,True,False,-1.6791134796530556,-0.41343773576721515,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,1.5836718763689168,-0.7335252628724723,0.4433329242876998
04a4a077-7839-48fb-b33d-50d81f4c1184,-0.5855487223951111,Lake Steven,Medium,2020-07-12,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,2dfff2d9-e2a6-4bf8-bb63-482974c367fb,2022-10-12,0.01898475442250519,Home & Garden,PayPal,True,False,-1.6791134796530556,-0.41343773576721515,1.339118985977392,0.05801150325549053,-0.016252823326776116,0.7688576562345878,-1.1067805275243214,1.5119602357167286,1.3413739593066731
