CustomerID,Age,Location,IncomeLevel,SignupDate,InteractionID,InteractionDate,Platform,InteractionType,Sentiment,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod,Gender_Female,Gender_Male,CustomerID_label,Location_label,IncomeLevel_label,InteractionID_label,Platform_label,InteractionType_label,TransactionID_label,ProductCategory_label,PaymentMethod_label
018be1fd-e482-4d3d-87b9-a425ae35c5a1,21.0,Kevinstad,Low,2022-07-17,6a491b6f-84b7-4bc1-b29f-b3cbe311a16e,2024-02-14,Twitter,Share,,33b75588-d8e2-4bbe-8915-1d4a52e60248,2023-04-07,283.39,Health & Beauty,Bank Transfer,False,True,16,553,1,495,2,2,617,3,0
01968dca-24a2-4e04-86f9-f2de71066e03,45.0,Joshuastad,Medium,2021-05-11,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,3bef54d6-8345-4743-9e81-205419f4fa93,2024-05-26,307.17,Electronics,Credit Card,True,False,17,529,2,613,1,2,716,2,1
01bbd379-afb0-4ff4-8197-9dad2ef2fa94,58.0,South Cathy,High,,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,bb742ea6-908d-4d46-8ab1-a572ba6007fb,2023-07-04,34.6,Clothing,Debit Card,True,False,18,1385,0,613,1,2,2199,1,2
020b3cac-9f2f-4d73-b078-c94099d75240,18.0,Toddtown,Low,2019-12-22,6c633157-cc20-451a-b49c-3d97c34767d2,2024-02-22,Instagram,Comment,,1be8475f-52c2-470d-ba06-05730a9424a9,2024-05-14,393.86,Clothing,Bank Transfer,False,True,19,1542,1,505,1,0,332,1,0
0245d7a4-69b5-4f4a-9685-7fa4b60bdae6,40.0,Adamsfort,Medium,2022-12-09,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,c2ddf763-d597-471a-98bf-011e5ad933f2,2024-02-19,642.26,Electronics,Credit Card,False,True,20,2,2,613,1,2,2289,2,1
0245d7a4-69b5-4f4a-9685-7fa4b60bdae6,40.0,Adamsfort,Medium,2022-12-09,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,3f1f9c20-bb8d-42df-8ec4-382baea8ad1c,2023-06-22,62.94,Health & Beauty,Debit Card,False,True,20,2,2,613,1,2,764,3,2
02a9f067-33aa-4b23-ac8a-a3ca458ccf65,61.0,New Peggyfort,High,2021-05-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,ef7e21e4-650b-4656-89cf-b2cfe2647d2d,2023-04-23,347.7,Automotive,Credit Card,False,True,21,932,0,613,1,2,2814,0,1
02a9f067-33aa-4b23-ac8a-a3ca458ccf65,61.0,New Peggyfort,High,2021-05-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,5a38631a-1557-4c44-9bb1-4ab8fec8c77e,2024-04-23,165.91,Home & Garden,Bank Transfer,False,True,21,932,0,613,1,2,1102,4,0
02b1b8cb-bc72-4ca5-af51-05e16bab084b,34.0,Port William,Medium,2022-10-18,95089a35-9137-4706-acba-7c4d999f9b9a,2023-11-30,Instagram,Comment,,ad3f636d-26df-4b34-b0f3-13751d808305,2023-07-26,504.66499999999996,Clothing,PayPal,False,True,22,1261,2,694,1,0,2026,1,3
02b325b3-f763-47f0-8454-d8cb65fa1832,58.0,Port Christinahaven,Medium,2021-10-03,924aba39-ef98-4338-ab57-03a5889f3669,2024-03-18,Facebook,Share,,63ad4c2c-7171-4257-a458-77a39f4242d9,2023-08-31,422.23,Clothing,Debit Card,True,False,23,1166,2,683,0,2,1201,1,2
0305625f-6264-4666-ad6c-ae34df05d0d8,32.0,Port Annshire,Medium,2024-06-08,5e71bb25-c9ed-4362-a9f8-6802cebfc670,2023-08-18,Instagram,Share,,ecadaa31-5671-443b-8f36-c490c94534b9,2024-03-23,822.97,Home & Garden,Bank Transfer,True,False,24,1152,2,449,1,2,2790,4,0
0305625f-6264-4666-ad6c-ae34df05d0d8,32.0,Port Annshire,Medium,2024-06-08,5e71bb25-c9ed-4362-a9f8-6802cebfc670,2023-08-18,Instagram,Share,,520b38c8-7d10-414d-89bd-301f515da02c,2022-09-01,111.14,Health & Beauty,PayPal,True,False,24,1152,2,449,1,2,1002,3,3
0305625f-6264-4666-ad6c-ae34df05d0d8,32.0,Port Annshire,Medium,2024-06-08,5e71bb25-c9ed-4362-a9f8-6802cebfc670,2023-08-18,Instagram,Share,,3171c401-cf3a-4aa7-90a3-15b08db86f84,2022-09-04,822.52,Home & Garden,Bank Transfer,True,False,24,1152,2,449,1,2,585,4,0
030c85eb-9872-47e3-83ca-0ac4af613294,66.0,Alexandriamouth,Low,2021-01-31,28526e7a-04bd-45cc-8ebc-7044048f2bd8,2024-01-29,Instagram,Like,,c889629e-2cbf-49c0-b0da-1242aa4ff08a,2024-05-24,325.16,Health & Beauty,PayPal,False,True,25,11,1,195,1,1,2366,3,3
0319aa2f-f571-4a05-8947-bd9c7e4ac2ee,54.0,Michaelberg,High,2024-01-17,2ea4b9f9-806a-4e52-b63a-2f57cff5ce4c,2024-01-01,Twitter,Share,,87f9decc-6bf0-495e-9169-c182a826c120,2023-11-04,534.06,Health & Beauty,PayPal,False,True,26,778,0,227,2,2,1601,3,3
032ef4a0-2b6c-4d2b-8d2d-aa832ac875f2,45.0,Burnettville,Low,2020-12-24,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,01fc18b2-4ba7-4554-8cbe-17374d95fc92,2024-04-27,688.71,Electronics,Credit Card,False,True,27,104,1,613,1,2,23,2,1
0340d565-36b4-4d28-9619-7899512b31b8,62.0,Nguyenton,Low,2022-04-26,0bdbacca-93f2-4947-b34e-05d9802af827,2024-05-13,Twitter,Like,,f2923e60-23b1-4c2b-b94c-6f30e7474a2f,2023-09-08,603.06,Electronics,Debit Card,True,False,28,964,1,57,2,1,2841,2,2
037ea182-19f8-4f85-a87f-e9775b11d3d2,45.0,Lake Jessicafort,Low,2019-10-02,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,1b4104c0-52c7-4446-af83-49c2c5222fae,2024-06-11,410.03,Electronics,Credit Card,True,False,29,608,1,613,1,2,322,2,1
037ea182-19f8-4f85-a87f-e9775b11d3d2,45.0,Lake Jessicafort,Low,2019-10-02,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,b7c3a2d9-aec5-4c76-865c-0d7a74c79bfb,2022-12-19,217.02,Electronics,Bank Transfer,True,False,29,608,1,613,1,2,2153,2,0
037ea182-19f8-4f85-a87f-e9775b11d3d2,45.0,Lake Jessicafort,Low,2019-10-02,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,32ee3cf6-4a90-4d13-b647-20927c814023,2024-01-12,809.93,Health & Beauty,PayPal,True,False,29,608,1,613,1,2,608,3,3
03d6d674-5310-4a05-ab0b-8cfedc46a1ab,29.0,Hoganmouth,Medium,2023-02-01,c852216a-3857-4fba-ad6d-325a12a7ddcc,2023-07-28,Instagram,Like,,32cdd7cb-3fb6-4146-bfcf-c336aacf1394,2024-01-15,794.25,Home & Garden,Credit Card,True,False,30,436,2,920,1,1,606,4,1
03fac2e6-f130-4cf6-b8b8-2f147c2fe60a,47.0,Judithville,Medium,2020-01-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,49fd87f6-e44a-4ed8-8bb2-b47cfd5fdbbc,2023-10-15,175.31,Automotive,Bank Transfer,False,True,31,532,2,613,1,2,902,0,0
03fac2e6-f130-4cf6-b8b8-2f147c2fe60a,47.0,Judithville,Medium,2020-01-15,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,6f57c9c3-0c11-4d34-9392-08eb6b91fd0e,2024-05-21,12.694999999999936,Home & Garden,Debit Card,False,True,31,532,2,613,1,2,1318,4,2
03fadc2e-1b9c-4386-aaa9-315f10e504ce,20.0,Port Anthonyfort,High,2022-04-23,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,b7be2312-0ebe-448a-9b2c-90e1c488df8b,2023-09-11,982.4950000000001,Clothing,Debit Card,False,True,32,1153,0,613,1,2,2152,1,2
03fadc2e-1b9c-4386-aaa9-315f10e504ce,20.0,Port Anthonyfort,High,2022-04-23,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,a6400c70-57b7-41a3-ab5c-b5ae38d50027,2023-11-07,102.39,Electronics,Bank Transfer,False,True,32,1153,0,613,1,2,1951,2,0
03fadc2e-1b9c-4386-aaa9-315f10e504ce,20.0,Port Anthonyfort,High,2022-04-23,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,375904ba-f8f1-457d-86ec-e30c99435dc6,2022-12-12,694.44,Electronics,Credit Card,False,True,32,1153,0,613,1,2,657,2,1
041ce001-c5db-443e-8269-7ff3412af7fe,41.0,Brownland,Medium,2024-02-17,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,15f25e75-c7f3-4192-9db9-cf1dd9a2c4ac,2024-01-07,504.66499999999996,Automotive,Bank Transfer,True,False,33,97,2,613,1,2,260,0,0
045ab4a7-5793-4f93-bb9a-8becd4e20422,22.0,Arielburgh,Low,2024-06-22,689021d0-5770-4fbd-b5bb-a605d735bdc0,2023-07-29,Instagram,Share,,ba13cafe-a210-46cc-bb60-9d2f84c6e7aa,2024-03-10,144.67,Electronics,PayPal,True,False,34,37,1,490,1,2,2184,2,3
04a4a077-7839-48fb-b33d-50d81f4c1184,35.0,Lake Steven,Medium,2020-07-12,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,f48deec4-d0f0-4737-8f25-0371054c0861,2023-07-16,258.87,Clothing,Debit Card,True,False,35,674,2,613,1,2,2871,1,2
04a4a077-7839-48fb-b33d-50d81f4c1184,35.0,Lake Steven,Medium,2020-07-12,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,2dfff2d9-e2a6-4bf8-bb63-482974c367fb,2022-10-12,499.38,Home & Garden,PayPal,True,False,35,674,2,613,1,2,541,4,3
04a4a077-7839-48fb-b33d-50d81f4c1184,35.0,Lake Steven,Medium,2020-07-12,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,8d408fd7-7416-45ca-9cae-c3cbd4fdf5cb,2023-05-08,309.22,Home & Garden,Bank Transfer,True,False,35,674,2,613,1,2,1666,4,0
04b0cd53-29ca-48ef-b4b7-9520a2939288,22.0,Andrewborough,Low,2020-12-27,d995923c-6998-4c95-92f1-937ed4b375cb,2023-09-25,Instagram,Share,,611876da-a85d-4969-8d84-7a9cf8ddbf59,2023-09-02,504.66499999999996,Automotive,PayPal,False,True,36,26,1,991,1,2,1177,0,3
04b0cd53-29ca-48ef-b4b7-9520a2939288,22.0,Andrewborough,Low,2020-12-27,d995923c-6998-4c95-92f1-937ed4b375cb,2023-09-25,Instagram,Share,,44121971-4827-4c48-871b-8b13fc100c27,2023-03-01,909.9,Automotive,Credit Card,False,True,36,26,1,991,1,2,829,0,1
04ebb683-0818-4b58-a724-8cd1c7114830,45.0,North Sarahside,Medium,2022-01-11,2e212f6d-bc67-47f8-a39d-9da4be2864e7,2023-08-08,Twitter,Like,,116ba68a-f292-4931-86ac-6ae087305e50,2023-03-21,504.66499999999996,Automotive,Debit Card,False,True,37,1088,2,225,2,1,203,0,2
05609335-a647-4691-80a8-82b43518b767,52.0,Jonesside,Low,2023-10-07,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,6ae42db2-48df-4f75-8c5a-b1ee88eeaf44,2024-03-22,48.93,Home & Garden,PayPal,False,True,38,520,1,613,1,2,1274,4,3
05609335-a647-4691-80a8-82b43518b767,52.0,Jonesside,Low,2023-10-07,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,b1867140-0090-45c9-8d3f-f5e29c06cfb6,2022-09-13,504.66499999999996,Health & Beauty,Debit Card,False,True,38,520,1,613,1,2,2081,3,2
05abacfa-de8a-4606-a35d-7487ed7554c7,56.0,South Tammy,Medium,2023-01-22,790457b7-8da6-4874-9f20-4dc1805d959e,2024-03-03,Instagram,Share,,25a04b72-ac0a-4826-8ee9-92f301f85eb0,2024-02-25,876.79,Home & Garden,Bank Transfer,True,False,39,1478,2,564,1,2,459,4,0
05abacfa-de8a-4606-a35d-7487ed7554c7,56.0,South Tammy,Medium,2023-01-22,790457b7-8da6-4874-9f20-4dc1805d959e,2024-03-03,Instagram,Share,,cc050604-80d3-4c87-a224-48c4bc998e0e,2022-12-02,680.62,Electronics,Credit Card,True,False,39,1478,2,564,1,2,2412,2,1
05e09646-040f-425a-b5b3-d6f113e0c75b,65.0,Doylehaven,Medium,2024-03-01,9c6632f8-25df-4e03-9231-a895087f36ce,2024-03-23,Facebook,Share,,a70e8cca-e89b-48e7-b1ca-f119cb04c6ed,2023-11-24,470.36,Electronics,PayPal,True,False,40,211,2,725,0,2,1962,2,3
060cfd42-8d99-4264-aa27-e8d0b537e207,70.0,South Alexandertown,High,2022-07-11,faefffa4-3e33-4bcb-ae95-d4bf1fea4dea,2023-08-28,Facebook,Comment,,5a92d779-f629-47c7-8566-3a5b569699b2,2022-09-10,982.4950000000001,Automotive,Credit Card,True,False,41,1366,0,1155,0,0,1108,0,1
06125b2b-549c-4bee-9724-c03f0aa58dbb,43.0,Stewartport,High,2023-03-03,4b18dbd2-e31a-4e19-9877-b7e76d1f534d,2023-08-31,Twitter,Share,,d6dcc533-e6a0-4378-b652-9ddfbbed0d89,2023-06-23,535.56,Health & Beauty,PayPal,False,True,42,1512,0,364,2,2,2539,3,3
064c6d93-5842-49ee-b934-43a9319e9707,65.0,Herreraburgh,High,2021-08-07,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,4fe489e8-747d-4a9c-a22a-b4475706dae9,2024-06-02,449.77,Electronics,Credit Card,False,True,43,431,0,613,1,2,968,2,1
064c6d93-5842-49ee-b934-43a9319e9707,65.0,Herreraburgh,High,2021-08-07,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,e90cda9d-d1fd-4606-9124-e28df346a3bf,2023-12-01,590.22,Health & Beauty,Bank Transfer,False,True,43,431,0,613,1,2,2740,3,0
06589cf5-fcb7-4230-b38d-5c0af8e75922,46.0,Port Michelle,High,2024-04-29,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,e7f6d94e-9778-4f66-9b30-c49090d7e942,2024-03-01,835.56,Clothing,Credit Card,False,True,44,1227,0,613,1,2,2726,1,1
06589cf5-fcb7-4230-b38d-5c0af8e75922,46.0,Port Michelle,High,2024-04-29,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,cccaec9f-a154-4016-bd66-ccba6fe9b6e8,2024-03-26,387.83,Electronics,Bank Transfer,False,True,44,1227,0,613,1,2,2420,2,0
066f3633-6af2-42a0-9678-862f00b57b78,69.0,Rachelville,High,2022-03-07,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,3fde0082-d700-41ba-87fc-7c3d610baf01,2024-06-30,147.04,Clothing,PayPal,True,False,45,1271,0,613,1,2,773,1,3
066f3633-6af2-42a0-9678-862f00b57b78,69.0,Rachelville,High,2022-03-07,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,7ef39c89-67e4-4e1e-b15e-84232a816085,2023-09-29,511.08,Electronics,Bank Transfer,True,False,45,1271,0,613,1,2,1490,2,0
06af0246-5f53-45f4-997e-bf42706b11d7,53.0,Stevenberg,High,2022-11-25,46aebff6-6c46-4454-b32a-b7dd03253f07,2024-06-17,Twitter,Share,,e5c35334-bfe4-467a-930f-1b16ecff23e5,2023-08-17,635.7,Automotive,PayPal,False,True,46,1504,0,344,2,2,2704,0,3
06b260b8-1286-4b47-8bfe-54d8501f1a62,45.0,Stevensonchester,High,2024-06-19,b582e46b-491a-4aaa-afef-de0715637651,2024-03-30,Facebook,Comment,,33e8f941-9349-4c5d-9ae9-f49171983736,2024-05-22,517.37,Automotive,PayPal,True,False,47,1508,0,837,0,0,619,0,3
06d90ad7-f0cd-411b-8dc6-2b3132fe42d8,54.0,Hardymouth,Medium,2020-05-03,8f2b1141-212f-4295-82dc-9c5963c10be5,2024-05-04,Twitter,Share,,6f2023e0-b08d-415e-938d-b2ab67b2742f,2023-09-12,70.09,Electronics,Bank Transfer,False,True,48,418,2,670,2,2,1313,2,0
06d90ad7-f0cd-411b-8dc6-2b3132fe42d8,54.0,Hardymouth,Medium,2020-05-03,8f2b1141-212f-4295-82dc-9c5963c10be5,2024-05-04,Twitter,Share,,7c9aed83-5f90-402d-852d-f40d1f1462e7,2024-01-22,508.04,Automotive,PayPal,False,True,48,418,2,670,2,2,1463,0,3
0705b468-0c54-4425-bd26-594d1aefe9b8,58.0,Michaelfort,Low,2021-08-27,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,78bca15f-c5ad-4920-b91d-d0c11019ae1a,2024-02-15,928.54,Home & Garden,Bank Transfer,False,True,49,781,1,613,1,2,1418,4,0
0731634f-5209-42eb-9671-8f0cddf22eec,28.0,South Kristen,High,2021-10-27,ea2e770c-da79-40fa-a3dd-4ce4be6de2b3,2024-06-21,Twitter,Share,,d08bd141-8bbb-44a5-92f4-2f6691adf170,2022-07-10,659.47,Home & Garden,Debit Card,False,True,50,1432,0,1072,2,2,2462,4,2
073c6562-9889-4347-9102-98422192068a,30.0,West Rebeccamouth,High,2023-02-16,a746426f-922b-4abb-9f3b-49bef44ff83a,2023-12-02,Twitter,Like,,cbb77f5d-914a-40de-995e-e70bd8aba55b,2023-05-28,664.98,Electronics,PayPal,True,False,51,1691,0,770,2,1,2407,2,3
073c6562-9889-4347-9102-98422192068a,30.0,West Rebeccamouth,High,2023-02-16,a746426f-922b-4abb-9f3b-49bef44ff83a,2023-12-02,Twitter,Like,,7b2f9457-6458-4bd0-b0a4-20a339670bdd,2024-02-07,963.8,Home & Garden,PayPal,True,False,51,1691,0,770,2,1,1448,4,3
07546534-fcd9-4a32-8a9d-49027e807494,40.0,Jeffersonbury,Low,2020-05-14,048cd9a7-c099-4e77-bdc8-2c462ec760fb,2024-05-22,Instagram,Comment,,ca9e48cd-b49e-4839-93de-a0190b83e04c,2022-12-07,180.62,Electronics,PayPal,False,True,52,478,1,21,1,0,2388,2,3
0770e254-efc6-46f6-b0e4-27dec5175da3,51.0,North Lauraburgh,High,2019-12-24,83975da0-a803-448e-917a-7db7464f8c61,,Instagram,Share,,8514c129-5f7a-4b43-8b71-85e4c6496daf,2023-12-04,129.09,Automotive,Debit Card,False,True,53,1060,0,613,1,2,1559,0,2
